id,ime_barke,tip_barke,cena,dolzina,sirina,letnik,st_kabin,st_ur,drzava
405,Bavaria SR 41,Hardtop,440000,13.21,3.99,2021,2,200,Italy
406,Tullio Abbate Superiority 36,Offshore Boat,105000,10.82,2.5,2003,1,39,Italy
407,Gozzo DE BREEDENDAM,Sloep,48000,7.0,2.5,2005,,352,Italy
408,Sea Ray 315 SUNDANCER,Motor Yacht,67500,8.72,2.89,2000,1,294,Italy
409,MasterCraft NXT 20,Wakeboard/Wakesurf,66000,6.1,2.34,2015,,1296,Italy
41,Regal 2565 Express,Cabin Cruiser,62900,8.4,2.6,2007,1,381,Slovenia
410,Ferretti 592,Flybridge,,17.86,5.25,2009,3,724,Italy
411,VZ VZ 56,Flybridge,400000,17.5,4.85,2006,3,1400,Italy
412,Raffaelli MAESTRALE 52,Flybridge,185000,15.83,4.3,1998,3,2613,Italy
413,Sealine SC 35 ht,Hardtop,183000,10.5,3.75,2008,2,530,Italy
415,Manò Marine M 35,Hardtop,135000,12.0,3.8,2009,2,420,Italy
416,Tuccoli Marine T250 CAPRAIA CALAROSSA,Center Console,94900,7.77,2.55,2024,1,,Italy
417,Ranieri Shadow 20,Bowrider,28900,6.05,2.42,2018,,,Italy
418,Princess 38,Flybridge,165000,12.0,3.86,2002,2,,Italy
419,Ranieri VOYAGER 26S,Bowrider,47700,8.05,2.5,2013,,,Italy
42,Gelex G480,Fishing Boat,15000,4.9,1.95,2023,,,Italy
423,Archetti Gozzo Sabino,Classic Power Boat,,7.5,2.5,2008,,,Italy
424,Marinello 26 CABIN,Sport Boat,52000,8.0,2.5,2017,1,328,Italy
425,Pacific Prestige Antema 200,Motor Yacht,1180000,22.0,5.6,,3,2110,Italy
426,Nordhavn 50,Motor Yacht,669000,15.39,4.88,2005,3,1800,Italy
427,Sunseeker Predator 55 EVO,Motor Yacht,,17.04,4.5,,2,,Italy
428,Fairline Squadron 58,Flybridge,490000,17.52,4.85,2008,4,1190,Italy
429,Pershing 40,Motor Yacht,115000,11.98,3.98,1995,2,755,Italy
43,Invictus GT370,Deck Boat,435000,9.97,3.41,2022,1,250,Italy
430,Sealine C335V,Hardtop,285000,10.07,3.5,2022,2,28,Italy
431,Jeanneau Merry Fisher 895,Pilothouse,150000,8.9,2.99,2022,2,25,Italy
432,Wellcraft 360 COASTAL,Center Console,,11.12,4.16,2008,1,107,Italy
433,Jeanneau Cap Camarat 12.5 WA,Deck Boat,398000,12.5,3.58,2021,1,47,Italy
434,Tripesce TR 40,Motor Yacht,175000,12.06,3.55,2005,2,148,Italy
436,Azimut ATLANTIS 43,Hardtop,460000,13.9,4.25,2016,2,260,Italy
438,Raffaelli MAESTRALE 52,Flybridge,185000,15.83,4.3,1998,3,2613,Italy
439,Azimut AZ 50,Flybridge,310000,16.02,4.55,2005,3,910,Italy
44,Fairline TARGA 64,Hardtop,555000,19.2,4.76,2007,3,1050,Italy
440,Rizzardi CR 40 Day,Motor Yacht,90000,13.2,4.2,1989,2,750,Italy
441,Ilver MIRABLE 42 HT,Hardtop,155000,12.87,3.62,2007,3,563,Italy
443,Airon Marine AMX28,Sport Boat,190000,8.34,2.5,2023,1,30,Slovenia
444,Azimut 37,Flybridge,85000,11.44,3.96,1991,2,1940,Italy
445,Jeanneau Leader 40,Hardtop,270000,12.33,3.8,2014,2,750,Italy
446,Sessa Marine C35,Cabin Cruiser,110000,10.6,3.35,2008,2,189,Italy
447,Princess V58,Motor Yacht,349000,17.67,4.59,2004,3,1980,Italy
448,Sanlorenzo SL 88,Superyacht,3100000,26.75,6.75,2010,4,1350,
449,Sealine SC 35,Hardtop,,10.69,3.77,2008,2,530,Italy
45,AZIMUT 46 FLY,Flybridge,,14.9,4.45,2003,3,930,Italy
450,Tuccoli Ivano T 350 EASY RIDER,Motor Yacht,150000,9.98,3.7,2009,2,1600,Italy
451,Monterey Boats 250 Cruiser,Sport Boat,48000,8.25,2.7,2007,2,500,Italy
452,Cranchi T36,Cabin Cruiser,375000,10.5,3.8,2018,2,,Slovenia
453,Innovazione & Progetti Mira 37,Cabin Cruiser,145000,11.63,3.67,2009,2,650,Italy
454,Blue Ocean 48,Trawler,150000,15.58,4.8,1977,3,3980,Italy
455,Jeanneau 38S,Hardtop,228000,11.92,3.89,2010,2,850,Italy
456,Glastron Aventura 266,Cabin Cruiser,12000,7.8,2.45,1980,2,1100,Italy
457,Aicon 56,Flybridge,,17.4,4.8,2007,3,650,
458,Crownline 315 sr,Offshore Boat,72000,9.9,3.0,2007,2,650,Italy
459,Azimut ATLANTIS 43,Hardtop,460000,13.9,4.25,2016,2,260,Italy
46,Cranchi ENDURANCE 41,Sport Boat,139000,11.93,3.5,2006,2,505,Italy
461,FIM REGINA 470 #2,Hardtop,,14.09,4.4,2023,2,,Italy
462,Sealine 290 Ambassador,Sport Boat,28000,8.33,3.1,1991,1,,Italy
463,Cranchi CSL 28,Sport Boat,58000,8.75,2.83,2001,,,Italy
464,Azimut 43S,Motor Yacht,290000,12.97,4.29,2008,2,900,Italy
465,Cranchi ENDURANCE 41,Sport Boat,139000,11.93,3.5,2006,2,505,Italy
466,Sea Ray Amberjack 290,Sport Boat,54500,8.84,3.2,2000,1,630,Italy
467,Mochi Craft 45 Open,Cabin Cruiser,65000,14.0,3.8,1991,,,Italy
468,Princess 440,Flybridge,165000,14.4,4.22,1994,3,1000,Italy
469,Cranchi Perla 25,Cabin Cruiser,29000,7.44,2.94,1998,2,635,Italy
47,Sealine SC 35 ht,Hardtop,183000,10.5,3.75,2008,2,530,Italy
470,Rancraft 34,Cabin Cruiser,109000,11.3,3.3,2006,2,440,Italy
471,Fairline 32,Flybridge,27000,9.8,3.3,1975,2,,Italy
472,Idea Marine Idea 58 Sport Fish 2024,Deck Boat,,5.8,2.38,2023,,,Italy
473,Idea Marine Idea 58 WA 2024,Deck Boat,20900,6.2,2.4,2023,,,Italy
475,Chris Craft CORSAIR 28 HERITAGE EDITION,Sport Boat,78000,8.53,3.05,2005,1,558,Italy
476,"Linetti 27,5",Sport Boat,87000,8.4,2.49,2019,,690,Italy
477,Lancia LUCIA,Classic Power Boat,44500,8.87,2.34,1986,,,Italy
478,Doral Elite 235 CC,Sport Boat,46000,7.19,2.6,2007,,102,Italy
48,Whaly 455,Sport Boat,5950,4.5,1.75,2023,,,Italy
480,Azimut ATLANTIS 43,Hardtop,460000,13.9,4.25,2016,2,260,Italy
481,Sealine SC 35 ht,Hardtop,183000,10.5,3.75,2008,2,530,Italy
482,Cranchi ENDURANCE 41,Sport Boat,139000,11.93,3.5,2006,2,505,Italy
484,Princess S78 Sport Bridge,Flybridge,4600000,24.1,5.76,2021,4,260,Italy
485,Cranchi ZAFFIRO 28,Sport Boat,45000,7.44,2.94,2006,2,700,Italy
486,C.N. Arturo Stabile STAMA 37 open,Cabin Cruiser,103000,12.01,3.6,2006,2,550,Italy
488,Ranieri SR19 / Voyager 19S,Center Console,30000,5.65,2.2,2012,,278,Italy
489,Albatro Marine 22s,Runabout,24900,6.82,2.45,2002,,,Italy
49,Stama 28,Sport Boat,69000,8.35,2.85,2010,1,270,Italy
490,Cranchi ZAFFIRO 34,Cabin Cruiser,,10.5,3.6,2005,,670,Slovenia
491,Cranchi Turchese 24,Sport Boat,16000,3.0,2.0,1994,1,700,Italy
492,Apreamare APREA 11,Motor Yacht,165000,10.75,3.95,2003,,750,
493,Idea Marine Idea 80 WA,Deck Boat,105000,8.2,2.54,2022,1,36,Italy
494,Sunseeker Manhattan 63,Flybridge,970000,19.1,5.0,2012,4,522,Italy
495,Atlantis 50,Motor Yacht,,14.45,4.42,2013,3,669,Italy
496,Overmarine Mangusta 92,Motor Yacht,1990000,28.27,6.6,2007,4,1125,Italy
497,Pershing 72',Superyacht,1390000,21.67,5.5,2007,3,741,Italy
498,Sessa DORADO 26,Sport Boat,49000,8.3,2.7,2006,1,845,Italy
499,Innovazioni e Progetti ALENA 48,Motor Yacht,279000,14.7,4.64,2007,3,380,Italy
5,Speedy Cayman 585 walk around varata 08/,Sport Boat,29500,5.85,2.5,2022,1,25,Italy
50,Atlantis 425 SC,Motor Yacht,170000,13.7,4.08,2008,2,323,Italy
500,Performance 607,Sport Boat,45900,6.85,2.4,2006,,250,Italy
501,Baia 40,Classic Power Boat,80000,12.0,3.8,1979,3,250,Italy
502,Azimut ATLANTIS 43,Hardtop,460000,13.9,4.25,2016,2,260,Italy
504,Riva Olympic,Classic Power Boat,129000,6.55,2.25,1972,,,Italy
505,Cranchi Express Cruise Z35,Motor Yacht,,9.99,3.49,2019,2,250,Italy
506,Donzi 33 ZX,Offshore Boat,75000,10.0,2.7,1997,1,600,Italy
507,AZIMUT 46 FLY,Flybridge,,14.9,4.45,2003,3,930,Italy
508,Ferretti Custom Line CL 106,Motor Yacht,11000000,32.82,7.41,,5,498,Italy
51,Portofino Marine 11 FLY,Flybridge,215000,11.47,3.54,2010,2,1600,Italy
510,Sunseeker 47 Portofino,Hardtop,285000,14.18,4.3,2006,2,750,Italy
511,sessa marina eslamorada 21,Cabin Cruiser,22000,6.45,2.49,2008,1,450,Italy
513,Azimut Atlantic44,Motor Yacht,420000,13.3,4.2,2013,2,350,Italy
514,Quicksilver 555 CABIN,Sport Boat,32000,5.84,2.29,2023,1,10,Italy
515,Hatteras 31 Sport Cruiser,Fishing Boat,33000,10.0,3.6,1974,,,Italy
516,Sea Ray 250 DA,Motor Yacht,22000,9.2,2.58,1989,1,,Italy
517,Azimut 40S,Hardtop,285000,12.5,4.0,2013,2,680,Italy
518,Monterey 322 NATANTE,Cabin Cruiser,79000,10.13,3.3,2005,2,450,Italy
519,Suncruiser 35,Flybridge,68000,11.85,3.85,1989,2,750,Italy
52,Sea Ray 290 SUNDANCER,Sport Boat,39000,9.2,2.77,2000,2,1200,Italy
520,Nautica Bozzato Solaria 250,Cabin Cruiser,29000,7.5,2.5,2003,2,200,Italy
521,Jeanneau Cap Camerat 7.5 CC,Cabin Cruiser,82000,7.5,2.5,,1,97,Italy
522,Innovazione & Progetti Mira 34,Motor Yacht,90000,10.8,3.54,2003,2,580,Italy
523,Uniesse 54 SPORT,Hardtop,,15.79,4.45,2005,3,800,Italy
525,Crownline 315 sr,Offshore Boat,72000,9.9,3.0,2007,2,650,Italy
526,Javazzo 950 FISHER,Motor Yacht,30000,9.18,2.77,2008,2,278,Italy
527,Azimut 62,Flybridge,490000,19.7,5.06,2004,3,1700,Italy
528,Rinker 276 Captiva,Cabin Cruiser,65000,8.81,2.74,2012,,450,Italy
529,Airon Marine 301,Cabin Cruiser,55000,10.0,3.0,2002,2,600,Italy
530,CANTIERI TIRRENIA VIVEUR 750,Cabin Cruiser,40000,8.0,2.8,2006,,684,Italy
531,Pirelli P42 EFB 2023,Center Console,690000,14.0,4.0,2023,1,70,Italy
533,Ancora Motoryacht Ancora 44,Hardtop,93000,13.4,4.55,1973,3,250,Italy
534,Custom Line Navetta 27,Motor Yacht,,27.45,7.0,2000,4,,
535,Idea Marine Idea 58 WA,Center Console,30000,5.8,2.44,2018,1,44,Italy
536,Itama 45,Motor Yacht,65000,13.52,4.28,1989,3,1100,Italy
537,Sessa C52,Hardtop,440000,15.8,4.5,2008,3,1300,Italy
538,Tornado 38 CLASSIC,Classic Power Boat,125000,10.73,3.86,2001,,,Italy
539,Ilver 30 Day (Cabin),Cabin Cruiser,27000,9.0,3.1,1986,1,973,Italy
54,Sessa Fly 47,Flybridge,,14.5,4.39,2023,3,,Italy
540,Ferretti 860,Superyacht,6350000,26.95,6.22,2023,4,141,Italy
541,Lagoon 630 Motor Yacht Dragò,Power Catamaran,2000000,19.5,10.0,2020,5,800,Italy
543,Blu Martin SUN TOP 13.50,Motor Yacht,180000,13.5,4.05,2006,3,1000,
544,Cayman 50 WA,Motor Yacht,380000,15.5,4.4,2010,3,500,Italy
545,AZIMUT 46 FLY,Flybridge,,14.9,4.45,2003,3,930,Italy
546,Giomarine Summer 25,Hardtop,50000,8.0,3.1,2006,2,60,Italy
547,Sealine SC 35 ht,Hardtop,183000,10.5,3.75,2008,2,530,Italy
548,Blu Martin SUN TOP 13.50,Motor Yacht,180000,13.5,4.05,2006,3,1000,
549,Cayman 50 WA,Motor Yacht,380000,15.5,4.4,2010,3,500,Italy
55,Carnevali 42,Flybridge,115000,11.99,4.33,1995,2,900,Italy
550,Diano Cantiere Diano 22,Flybridge,280000,23.8,6.08,1991,4,2795,Italy
551,Luhrs 32 Convertible,Flybridge,90000,9.83,3.56,1992,1,,Italy
552,Uniesse 48 OPEN,Motor Yacht,260000,14.67,4.62,2004,3,1000,Italy
553,Polaris LE 2100,Motor Yacht,10000,6.3,2.52,2004,,,Italy
554,Tornado 38 eleven,Motor Yacht,110000,11.0,3.9,2001,1,450,Italy
555,Cranchi Mediterranee 40,Motor Yacht,75000,12.11,3.8,1991,2,1300,Italy
556,Sea Ray 265 DAE,Cabin Cruiser,89900,8.1,2.56,2014,,,Italy
557,Triton 860,Houseboat,19500,8.6,3.2,,2,,Italy
558,"Jag Nautica 10,30",Motor Yacht,55000,10.3,2.85,1974,1,443,Italy
559,Tiara 3200 Open,Motor Yacht,150000,10.7,4.0,2006,1,2100,Italy
56,Gagliotta GAGLIARDO 37,Sport Boat,115000,10.5,3.5,2004,2,1000,Italy
560,Cranchi Zaffiro 34,Motor Yacht,87000,10.35,3.49,2000,2,1200,Italy
561,Rio 850 Cruiser,Cabin Cruiser,56000,8.5,2.99,2003,2,400,Italy
562,Sea Ray 240 SSE,Sport Boat,39000,8.0,2.55,2006,1,580,Italy
563,Sea Ray 330 DA,Cabin Cruiser,59000,11.2,3.5,1995,2,175,Italy
564,Bavaria 30 Sport,Cabin Cruiser,65000,9.2,2.98,2007,2,550,Italy
565,Sessa Oyster 30,Cabin Cruiser,73000,9.5,3.0,2003,2,650,Italy
566,Bénéteau Flyer 8,Runabout,84900,8.7,3.15,2021,,90,Italy
567,Colombo Aliante 32,Sport Boat,89000,9.9,2.75,1999,1,680,Italy
569,AZIMUT 46 FLY,Flybridge,,14.9,4.45,2003,3,930,Italy
57,Intermare VEGLIATURA 700,Pilothouse,24500,7.13,2.6,1988,1,3400,Italy
570,Gobbi 425 SC,Cabin Cruiser,169000,13.53,4.02,2006,2,500,Italy
571,Cranchi E52S,Flybridge,790000,15.8,4.67,2017,3,330,Italy
572,Sanlorenzo SD 92,Motor Yacht,,27.6,7.15,2015,,2100,
573,Colombo ANTIBES 27,Sport Boat,75900,8.4,2.5,1991,,95,
574,Bavaria BMB 33 Sport,Motor Yacht,92000,9.96,3.45,2008,2,400,
575,Sealine S 48,Motor Yacht,,14.8,4.06,2001,2,870,Italy
577,Bavaria 29 Sport,Sport Boat,90000,8.5,2.99,2014,1,435,Italy
578,Bertram Yacht 36' Convertible,Flybridge,160000,10.93,3.96,1997,2,250,Italy
579,Malibu wakesette 21 vlx,Wakeboard/Wakesurf,46000,7.0,2.45,2007,,600,Italy
58,Tullio Abbate Elite 33 SERIE  S,Motor Yacht,40000,10.05,3.0,1988,1,585,Italy
580,Monterey 250 CR,Sport Boat,43000,8.7,2.62,2005,2,295,Italy
581,Ferretti Altura 40 Roadster,Hardtop,,12.0,4.0,1989,2,1350,Italy
582,Manò Marine 28.50,Sport Boat,58000,9.6,3.2,2006,2,800,Italy
583,Innovazione & Progetti Mira 34,Cabin Cruiser,92000,10.6,3.54,2003,2,1250,Italy
584,Bayliner 3055 Avanti,Motor Yacht,14900,9.32,3.65,1991,2,20,Italy
585,Polar Monaco 290,Cabin Cruiser,33000,8.9,2.85,1994,1,835,Italy
586,Riva Motoscafo Penco simile a Riva,Runabout,6000,4.5,1.7,1950,,1000,Italy
587,Azimut 43,Flybridge,145000,13.49,4.3,1996,3,,Italy
588,Gobbi 265 Cabin,Sport Boat,49000,8.5,3.0,1999,1,20,Italy
589,Invictus GT280,Center Console,169000,7.93,2.83,2020,,75,Italy
59,Rizzardi 55 INC,Pontoon Boat,550000,18.2,4.74,2008,2,970,Italy
590,Sealine SC 35 ht,Hardtop,183000,10.5,3.75,2008,2,530,Italy
592,Giomarine Summer 25,Hardtop,50000,8.0,3.1,2006,2,60,Italy
593,Azimut 43,Flybridge,145000,13.49,4.3,1996,3,,Italy
594,Gobbi 265 Cabin,Sport Boat,49000,8.5,3.0,1999,1,20,Italy
595,Invictus GT280,Center Console,169000,7.93,2.83,2020,,75,Italy
596,Rio 850 CRUISER,Sport Boat,53000,8.5,3.0,2003,1,400,Italy
597,Azimut 37,Flybridge,85000,11.4,,1991,3,250,Italy
598,Pershing 56,Hardtop,650000,17.4,4.98,2007,1,800,Italy
599,Cayman F520,Flybridge,900000,15.93,4.4,2019,3,350,Italy
6,Pershing 80',Hardtop,,23.98,5.5,2009,4,1800,
60,Elan Marine ELAN 35 POWER,Hardtop,109000,10.67,3.49,2004,2,730,Italy
601,Luhrs 32 Convertible,Flybridge,,9.83,3.56,1999,1,1200,Italy
602,Sunseeker PORTOFINO 53,Hardtop,385000,17.35,4.57,2005,,1850,
604,Pershing 72,Hardtop,,21.67,5.5,2007,3,950,Italy
605,Cranchi M44 HT,Motor Yacht,479000,12.01,4.06,2018,3,420,Italy
606,Cobalt 253,Sport Boat,27000,7.62,2.5,1999,1,562,Italy
607,Four Winns VISTA 298,Motor Yacht,64000,8.54,3.2,2003,2,500,Italy
608,Crownline 315 SCR,Motor Yacht,,9.9,2.95,2006,1,660,Italy
609,Azimut 46E,Flybridge,320000,14.6,4.36,2007,2,780,Italy
61,Pershing 40,Motor Yacht,98500,12.18,3.98,1992,2,1100,Italy
610,Carnevali 130 Fly,Flybridge,220000,13.0,4.1,2007,2,880,Italy
611,Uniesse 42,Motor Yacht,210000,12.6,4.5,2003,2,600,Italy
612,Comar CLANSHIP 52,Flybridge,95000,14.98,4.81,1990,3,850,Italy
613,Cantieri Navali Liguri NUOVA NAUTICA LIGURE 43,Hardtop,109000,13.0,3.6,2007,2,400,Italy
614,Azimut ATLANTIS 43,Hardtop,460000,13.9,4.25,2016,2,260,Italy
616,Wally 47' Wally Power,Hardtop,675000,14.71,4.2,2006,2,,Italy
617,Speedy CAYMAN 585 WA DELUXE S,Sport Boat,41500,5.85,2.5,2023,1,9,Italy
618,Gobbi 27 sport,Sport Boat,35000,10.3,2.98,1998,1,330,Italy
619,Monterey 295,Motor Yacht,53000,9.0,2.69,2008,2,400,Italy
62,Hatteras 45,Flybridge,140000,13.84,4.42,1988,2,939,Italy
620,Marina Militare,Trawler,29000,12.4,3.0,1970,1,1045,Italy
621,Giomarine Summer 25,Hardtop,50000,8.0,3.1,2006,2,60,Italy
622,Sunseeker Predator 56,Motor Yacht,295000,18.34,4.6,,2,,Italy
623,Sundeck Yachts Sundeck 550,Trawler,,16.5,5.0,2016,4,,
625,Jeanneau PRESTIGE 38 S,Motor Yacht,175000,11.67,3.89,2010,2,750,Italy
626,Chaparral SIGNATURE 310,Motor Yacht,95000,10.2,3.23,2014,1,600,Italy
627,Cranchi MEDITERRANEE 47,Motor Yacht,229000,14.19,4.1,2006,2,680,Italy
628,Chaparral SIGNATURE 290,Sport Boat,57000,8.84,2.9,2004,2,650,Italy
629,Cantieri Estensi 440 GOLDSTAR c,Motor Yacht,270000,12.05,4.3,2006,3,650,Italy
63,Capelli Freedom 20,Center Console,29000,6.1,2.3,2019,,,Italy
630,Cranchi Zaffiro 29,Cabin Cruiser,65000,8.5,3.4,2011,,450,Italy
631,Mondo marine ALEXANDER AGAIN,Superyacht,17500000,49.15,9.0,,6,3924,Italy
633,Cranchi M44 HT,Motor Yacht,379000,13.85,4.05,2015,,15,Slovenia
634,Cranchi M 44 HT,Hardtop,435000,13.82,4.05,2017,2,500,Slovenia
635,Bénéteau antares 42 fly,Flybridge,220000,13.0,4.06,2013,2,250,Italy
637,Cantieri Navali Liguri NUOVA NAUTICA LIGURE 43,Hardtop,109000,13.0,3.6,2007,2,400,Italy
638,Crownline 315 sr,Offshore Boat,72000,9.9,3.0,2007,2,650,Italy
639,Aicon 85,Superyacht,1439000,26.5,6.44,2008,4,850,Italy
64,Monterey 282,Sport Boat,44000,9.45,3.0,2001,2,700,Italy
640,Sciallino 25,Motor Yacht,88500,7.47,2.75,2003,2,1100,Italy
641,Sealine C330,Hardtop,250000,9.99,3.5,2015,2,320,Italy
643,Raffaelli LEVANTE,Flybridge,150000,12.96,4.34,2000,2,950,Italy
644,Raffaelli MIDDLE DAY 94,Motor Yacht,85000,11.7,4.0,1995,2,1250,Italy
645,Azimut 68,Hardtop,500000,20.8,5.5,2006,4,1320,Italy
646,Sanlorenzo SL 57,Flybridge,175000,17.16,5.3,1988,4,,Italy
647,Bayliner 2655 ciera SB,Sport Boat,24500,8.47,2.57,1994,2,800,Italy
648,Costa dell'Est MIZAR 33,Motor Yacht,65000,9.99,3.4,2005,2,742,Italy
649,Cantieri Estensi 540 GOLDSTAR S,Motor Yacht,,16.65,5.0,2006,3,1000,Italy
65,Cranchi ZAFFIRO 34  EW 2010,Sport Boat,148000,10.34,3.5,2009,2,450,Italy
650,Cranchi MEDITERRANEE 43 HARD TOP,Hardtop,210000,11.93,4.13,2009,2,710,Italy
651,Bavaria 42 HT,Hardtop,215000,13.4,4.28,2007,2,750,Italy
652,Cantieri di Sarnico Maxim 55 Special,Motor Yacht,,17.1,4.6,1998,3,1100,Italy
653,Cayman 40 WA,Motor Yacht,115000,12.3,4.2,1999,2,1800,Italy
654,Azimut AZ 43,Motor Yacht,140000,12.74,4.42,1992,3,550,Italy
655,Sea Ray 310da,Cabin Cruiser,55000,10.4,3.49,1991,,1200,
656,Performance 807,Offshore Boat,,8.5,2.58,2005,1,280,Italy
657,Cigarette Cary 50,Sport Boat,,15.0,4.0,,2,750,Italy
658,Ferretti 165,Flybridge,350000,16.9,4.95,1995,3,600,Italy
659,Quicksilver 755 Sundeck,Cabin Cruiser,65000,7.23,2.55,2021,1,70,Italy
66,Cranchi Z 35,Hardtop,265000,11.7,3.53,2017,2,,Italy
660,Sealine SC 35 ht,Hardtop,183000,10.5,3.75,2008,2,530,Italy
661,Cantieri Navali Liguri NUOVA NAUTICA LIGURE 43,Hardtop,109000,13.0,3.6,2007,2,400,Italy
662,Tripesce TR 40,Motor Yacht,175000,12.06,3.55,2005,2,148,Italy
663,Bavaria S30 OPEN,Cabin Cruiser,186000,8.76,2.99,2022,2,19,Italy
664,Cantieri Navali di Baia Baia Flash 48,Hardtop,,13.6,4.14,2002,2,1150,Italy
665,Rinker Fiesta Vee 312,Motor Yacht,55000,9.98,3.2,2004,2,20,Italy
668,Sunseeker Mohawk 29,Motor Yacht,170000,8.74,3.0,,1,,Italy
669,Azimut 62,Flybridge,659000,19.7,5.05,2009,3,1200,Italy
67,Bruno Abbate Primatist G 43,Motor Yacht,120000,12.0,3.0,2001,2,1100,Italy
670,Azimut 77S,Hardtop,,24.06,5.55,2019,4,720,Italy
671,Cantieri Estensi 440 GOLDSTAR S,Motor Yacht,,13.65,4.25,2010,2,870,Italy
672,Bruno Abbate Primatist G 46 Aero Top Pininfarina,Center Console,250000,14.1,4.5,2008,3,510,Italy
673,Azimut 55 Flybridge,Flybridge,390000,16.8,4.75,2004,3,1700,Italy
674,Italmar 28 Cabin,Center Console,67900,9.2,2.7,2020,2,700,Italy
675,Marex 310 Sun Cruiser,Hardtop,327630,9.46,3.22,2023,2,10,
676,Bavaria S 30,Motor Yacht,205000,8.98,2.99,2023,1,19,Italy
677,Sea Ray 300,Motor Yacht,33500,10.45,3.3,1990,2,50,Italy
678,Chaparral signature 310,Sport Boat,80000,9.6,3.5,2009,2,140,Italy
679,Bayliner 320,Motor Yacht,75000,9.88,,2009,2,340,Italy
680,Sea Ray 375 Sundancer,Motor Yacht,95000,11.43,3.66,2005,2,1000,Italy
681,Salpa Laver 31.5,Sport Boat,,9.3,3.3,2000,,883,Italy
682,Cantieri Navali Liguri NUOVA NAUTICA LIGURE 43,Hardtop,109000,13.0,3.6,2007,2,400,Italy
683,Giomarine Summer 25,Hardtop,50000,8.0,3.1,2006,2,60,Italy
685,Riva 70 Dolce Vita,Flybridge,,21.57,5.4,1998,4,2000,
686,"Manò Marine MANO' 27,50",Deck Boat,82000,9.04,3.0,2010,1,530,Italy
687,Fairline Targa 33,Motor Yacht,45000,10.0,3.48,1992,2,,
688,Regal Marine LS6 Bowrider,Bowrider,220000,8.0,2.54,2022,,25,Italy
689,Windy Boats WINDY 9800,Motor Yacht,27000,9.01,2.78,1987,2,241,Italy
69,Azimut ATLANTIS 43,Hardtop,460000,13.9,4.25,2016,2,260,Italy
690,Abacus 62,Flybridge,,18.66,5.0,2006,3,1100,Italy
691,Primatist G 41,Hardtop,185000,12.4,4.06,2007,2,540,Italy
692,Fairline Targa 33,Motor Yacht,45000,10.0,3.48,1992,2,,
693,Er marine yacht KYMO 38,Sport Boat,220000,11.58,3.2,2017,1,790,Italy
694,Cayman Yacht 540 WA,Deck Boat,,17.16,5.0,2023,2,,
695,Rizzardi CR 45 INCREDIBLE,Motor Yacht,,14.8,4.4,2005,3,1200,Italy
696,Bruno Abbate Primatist G 57,Motor Yacht,390000,15.36,4.56,2005,3,1000,Italy
697,Azimut 36,Flybridge,87000,11.28,4.05,,3,950,Italy
699,Bénéteau Beneteau Flyer 850 Sundeck,Cabin Cruiser,75000,8.5,2.98,2011,,250,Italy
7,Pershing 43,Motor Yacht,300000,13.0,4.14,2003,2,900,Italy
70,Cayman Yachts S520,Hardtop,,15.93,4.4,2023,3,,Italy
700,Riva Ariston seconda serie,Classic Power Boat,195000,6.5,,1965,,,Italy
701,Riva 51 Turbo Rosso,Motor Yacht,190000,16.0,4.19,1990,2,50,Italy
703,Absolute 45,Cabin Cruiser,175000,14.0,4.19,2004,2,860,Italy
704,Sunseeker Portofino 40,Hardtop,430000,13.11,3.91,,2,,Italy
705,Azimut ATLANTIS 43,Hardtop,460000,13.9,4.25,2016,2,260,Italy
706,Giomarine Summer 25,Hardtop,50000,8.0,3.1,2006,2,60,Italy
708,Cayman 43 WA,Motor Yacht,147000,13.9,4.25,2003,2,1500,Italy
709,Sea Ray 315 SUNDANCER,Motor Yacht,77000,8.72,2.89,2008,1,434,Italy
71,Colombo 36,Motor Yacht,45000,10.8,3.15,1991,1,1300,Italy
710,Colombo CAMBRIDGE 44,Motor Yacht,175000,12.7,3.93,2001,2,450,Monaco
711,Riva 25 FISHERMAN,Flybridge,71000,7.5,3.03,1995,1,,Italy
712,Invictus 240 CX,Deck Boat,64000,6.98,2.45,2017,1,200,Italy
713,Mainship Pilot 34,Hardtop,115000,10.36,3.73,2005,1,980,Italy
714,Ocean Alexander OCEAN 423,Flybridge,100000,13.15,4.38,1990,2,1200,Italy
715,Jeanneau Prestige 39 Fly,Flybridge,210000,11.3,3.9,2010,2,,Italy
716,Century 2200 WA,Sport Boat,28000,6.7,2.59,2006,,,Italy
717,Gobbi 425 SC,Motor Yacht,149000,14.0,4.02,2006,2,750,Italy
718,Bertram Yacht 360 Moppie,Motor Yacht,155000,12.01,4.15,2005,1,870,Italy
72,Dominator 620 Fly,Flybridge,630000,19.75,5.15,2008,3,600,Italy
720,Boston Whaler 255 Conquest,Sport Boat,75000,8.2,2.66,2006,1,350,Italy
721,Azimut 62,Flybridge,780000,19.7,5.06,2005,3,540,Italy
722,Ala Blu Proteo 28 flying bridge,Pilothouse,49500,9.0,3.5,2000,1,1500,Italy
723,Chaparral Signature 290,Motor Yacht,75000,9.0,3.05,2006,1,612,Italy
724,Jeanneau PRESTIGE 390S HT,Hardtop,245000,11.67,3.89,2010,2,495,Italy
725,Hatteras 39 MY,Flybridge,60000,11.68,3.66,1974,2,1672,Italy
726,MONTEREY CR 270,Motor Yacht,65000,8.8,2.6,2006,1,400,Italy
